"Branch","Category","Brand","Product","IMEI/SRNO","Qty","Sender Branch","Status","Variant id"
"AKLUJ","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Blue","'352221267176416","1","GANDHINAGAR Warehouse","In Transit","1718"
"AKLUJ","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Blue","'352221267372353","1","GANDHINAGAR Warehouse","In Transit","1718"
"PALUS","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Blue","'352221267197669","1","GANDHINAGAR Warehouse","In Transit","1718"
"NAGAR 1","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Blue","'352221267169239","1","GANDHINAGAR Warehouse","In Transit","1718"
"MARGAO 1","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Blue","'352221267331268","1","GANDHINAGAR Warehouse","In Transit","1718"
"JAYSINGPUR","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB Blue","'350766962637312","1","GANDHINAGAR Warehouse","In Transit","1715"
"PANAJI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB Blue","'350766962637304","1","GANDHINAGAR Warehouse","In Transit","1715"
"LATUR 2","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB Blue","'350766962637437","1","GANDHINAGAR Warehouse","In Transit","1715"
"HUPARI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB Blue","'350766962639193","1","GANDHINAGAR Warehouse","In Transit","1715"
"KAWATHE MAHNKAL","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB Blue","'350766962615730","1","GANDHINAGAR Warehouse","In Transit","1715"
"RATNAGIRI 2","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB White","'352221267839799","1","GANDHINAGAR Warehouse","In Transit","1714"
"KHED","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB White","'352221267839740","1","GANDHINAGAR Warehouse","In Transit","1714"
"KARAD 3","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB White","'352221267838932","1","GANDHINAGAR Warehouse","In Transit","1714"
"PETH VADGAON","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB White","'352221267838916","1","GANDHINAGAR Warehouse","In Transit","1714"
"SANGAMNER","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB White","'352221267840888","1","GANDHINAGAR Warehouse","In Transit","1714"
"RATNAGIRI 2","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB White","'352221267840755","1","GANDHINAGAR Warehouse","In Transit","1714"
"JAYSINGPUR","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Black","'353089181210564","1","GANDHINAGAR Warehouse","In Transit","1747"
"KOREGAON","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Black","'353089181209830","1","GANDHINAGAR Warehouse","In Transit","1747"
"SHIRUR","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551240557","1","GANDHINAGAR Warehouse","In Transit","1413"
"MUDHAL TITTA","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551241415","1","GANDHINAGAR Warehouse","In Transit","1413"
"CHIPLUN 3","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551242017","1","GANDHINAGAR Warehouse","In Transit","1413"
"PETH VADGAON","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551237397","1","GANDHINAGAR Warehouse","In Transit","1413"
"KAWATHE MAHNKAL","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551240565","1","GANDHINAGAR Warehouse","In Transit","1413"
"MANGALWEDHA","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551237736","1","GANDHINAGAR Warehouse","In Transit","1413"
"PETH VADGAON","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551241027","1","GANDHINAGAR Warehouse","In Transit","1413"
"SOLAPUR 4","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551240631","1","GANDHINAGAR Warehouse","In Transit","1413"
"SINNAR","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551193947","1","GANDHINAGAR Warehouse","In Transit","1413"
"ICHALKARANJI 2","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551241332","1","GANDHINAGAR Warehouse","In Transit","1413"
"GANDHINAGAR","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551240649","1","GANDHINAGAR Warehouse","In Transit","1413"
"SOLAPUR 4","Mobiles","SAMSUNG","SAMSUNG Galaxy A31 6GB 128GB Prism Crush Blue","'350018551241100","1","GANDHINAGAR Warehouse","In Transit","1413"
"KAWATHE MAHNKAL","Mobiles","SAMSUNG","SAMSUNG M02s 4GB 64GB Black","'351743855183414","1","GANDHINAGAR Warehouse","In Transit","1361"
"SWARGATE 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056997676","1","GANDHINAGAR Warehouse","In Transit","1673"
"SWARGATE 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056996579","1","GANDHINAGAR Warehouse","In Transit","1673"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056992875","1","GANDHINAGAR Warehouse","In Transit","1673"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056998013","1","GANDHINAGAR Warehouse","In Transit","1673"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056999813","1","GANDHINAGAR Warehouse","In Transit","1673"
"PHALTAN 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588057023217","1","GANDHINAGAR Warehouse","In Transit","1673"
"PHALTAN 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056992131","1","GANDHINAGAR Warehouse","In Transit","1673"
"PHALTAN 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056994038","1","GANDHINAGAR Warehouse","In Transit","1673"
"PHALTAN 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588057026319","1","GANDHINAGAR Warehouse","In Transit","1673"
"GADHINGLAJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588057009091","1","GANDHINAGAR Warehouse","In Transit","1673"
"ICHALKARANJI 3","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588057005792","1","GANDHINAGAR Warehouse","In Transit","1673"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588057006790","1","GANDHINAGAR Warehouse","In Transit","1673"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588057006352","1","GANDHINAGAR Warehouse","In Transit","1673"
"SATARA 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056990697","1","GANDHINAGAR Warehouse","In Transit","1673"
"VADUJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056982850","1","GANDHINAGAR Warehouse","In Transit","1673"
"VADUJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056974436","1","GANDHINAGAR Warehouse","In Transit","1673"
"VADUJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056977272","1","GANDHINAGAR Warehouse","In Transit","1673"
"VADUJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056971937","1","GANDHINAGAR Warehouse","In Transit","1673"
"VADUJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056974196","1","GANDHINAGAR Warehouse","In Transit","1673"
"KUDAL","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056985630","1","GANDHINAGAR Warehouse","In Transit","1673"
"KUDAL","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056980656","1","GANDHINAGAR Warehouse","In Transit","1673"
"KUDAL","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056979211","1","GANDHINAGAR Warehouse","In Transit","1673"
"KUDAL","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056978775","1","GANDHINAGAR Warehouse","In Transit","1673"
"PALUS","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056986851","1","GANDHINAGAR Warehouse","In Transit","1673"
"MIRAJKAR TIKATI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056990010","1","GANDHINAGAR Warehouse","In Transit","1673"
"SANGLI 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056979419","1","GANDHINAGAR Warehouse","In Transit","1673"
"SANGLI 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056985119","1","GANDHINAGAR Warehouse","In Transit","1673"
"GADHINGLAJ","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056985291","1","GANDHINAGAR Warehouse","In Transit","1673"
"MIRAJKAR TIKATI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056983072","1","GANDHINAGAR Warehouse","In Transit","1673"
"SANGOLA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056989699","1","GANDHINAGAR Warehouse","In Transit","1673"
"SANGOLA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056986331","1","GANDHINAGAR Warehouse","In Transit","1673"
"ICHALKARANJI 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056989871","1","GANDHINAGAR Warehouse","In Transit","1673"
"PALUS","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056986653","1","GANDHINAGAR Warehouse","In Transit","1673"
"PALUS","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056981894","1","GANDHINAGAR Warehouse","In Transit","1673"
"PALUS","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588056985713","1","GANDHINAGAR Warehouse","In Transit","1673"
"PHALTAN 1","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058504797","1","GANDHINAGAR Warehouse","In Transit","44"
"PHALTAN 1","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058504938","1","GANDHINAGAR Warehouse","In Transit","44"
"SHIRUR","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058896730","1","GANDHINAGAR Warehouse","In Transit","44"
"ICHALKARANJI 2","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058895393","1","GANDHINAGAR Warehouse","In Transit","44"
"LATUR 2","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058896110","1","GANDHINAGAR Warehouse","In Transit","44"
"SANGOLA","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058896037","1","GANDHINAGAR Warehouse","In Transit","44"
"SANGOLA","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058895351","1","GANDHINAGAR Warehouse","In Transit","44"
"RANKALA","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058508897","1","GANDHINAGAR Warehouse","In Transit","44"
"JAYSINGPUR","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812058509317","1","GANDHINAGAR Warehouse","In Transit","44"
"KAGAL","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051432476","1","GANDHINAGAR Warehouse","In Transit","1339"
"AKKALKOT","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051428151","1","GANDHINAGAR Warehouse","In Transit","1339"
"VITA 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051430579","1","GANDHINAGAR Warehouse","In Transit","1339"
"AKKALKOT","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051431239","1","GANDHINAGAR Warehouse","In Transit","1339"
"VITA 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051431593","1","GANDHINAGAR Warehouse","In Transit","1339"
"PETH VADGAON","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051431197","1","GANDHINAGAR Warehouse","In Transit","1339"
"PETH VADGAON","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051430892","1","GANDHINAGAR Warehouse","In Transit","1339"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051430991","1","GANDHINAGAR Warehouse","In Transit","1339"
"RANKALA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051431510","1","GANDHINAGAR Warehouse","In Transit","1339"
"VITA 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051435552","1","GANDHINAGAR Warehouse","In Transit","1339"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051434035","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGLI 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051435057","1","GANDHINAGAR Warehouse","In Transit","1339"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051433839","1","GANDHINAGAR Warehouse","In Transit","1339"
"VADUJ","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051434597","1","GANDHINAGAR Warehouse","In Transit","1339"
"VADUJ","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051435917","1","GANDHINAGAR Warehouse","In Transit","1339"
"SWARGATE 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051428177","1","GANDHINAGAR Warehouse","In Transit","1339"
"JAYSINGPUR","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051429399","1","GANDHINAGAR Warehouse","In Transit","1339"
"ICHALKARANJI 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051429738","1","GANDHINAGAR Warehouse","In Transit","1339"
"LATUR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051437350","1","GANDHINAGAR Warehouse","In Transit","1339"
"LATUR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051437913","1","GANDHINAGAR Warehouse","In Transit","1339"
"LATUR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051437772","1","GANDHINAGAR Warehouse","In Transit","1339"
"PHALTAN 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051434373","1","GANDHINAGAR Warehouse","In Transit","1339"
"PHALTAN 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051433979","1","GANDHINAGAR Warehouse","In Transit","1339"
"PHALTAN 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051434399","1","GANDHINAGAR Warehouse","In Transit","1339"
"PHALTAN 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051433870","1","GANDHINAGAR Warehouse","In Transit","1339"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051443176","1","GANDHINAGAR Warehouse","In Transit","1339"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051775619","1","GANDHINAGAR Warehouse","In Transit","1339"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051766055","1","GANDHINAGAR Warehouse","In Transit","1339"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051765958","1","GANDHINAGAR Warehouse","In Transit","1339"
"VADUJ","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051775437","1","GANDHINAGAR Warehouse","In Transit","1339"
"LATUR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051434738","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051776690","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051766196","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051779454","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051776070","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051776336","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051773895","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051780056","1","GANDHINAGAR Warehouse","In Transit","1339"
"LATUR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051772350","1","GANDHINAGAR Warehouse","In Transit","1339"
"SANGOLA","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051776377","1","GANDHINAGAR Warehouse","In Transit","1339"
"HUPARI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165051945550","1","GANDHINAGAR Warehouse","In Transit","1339"
"LATUR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050093493","1","GANDHINAGAR Warehouse","In Transit","1340"
"PHALTAN 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050092339","1","GANDHINAGAR Warehouse","In Transit","1340"
"MANGALWEDHA","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050146499","1","GANDHINAGAR Warehouse","In Transit","1340"
"KAWATHE MAHNKAL","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050116930","1","GANDHINAGAR Warehouse","In Transit","1340"
"SWARGATE 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050118050","1","GANDHINAGAR Warehouse","In Transit","1340"
"JAYSINGPUR","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050118159","1","GANDHINAGAR Warehouse","In Transit","1340"
"SWARGATE 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165050119116","1","GANDHINAGAR Warehouse","In Transit","1340"
"LATUR 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'358981877104280","1","GANDHINAGAR Warehouse","In Transit","10"
"LATUR 2","Mobiles","APPLE","APPLE iPhone 11 - 64GB White","'351039495549407","1","GANDHINAGAR Warehouse","In Transit","11"
"SATARA 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355608705327386","1","GANDHINAGAR Warehouse","In Transit","9"
"PHALTAN 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351039498293714","1","GANDHINAGAR Warehouse","In Transit","9"
"PHALTAN 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'351057069052012","1","GANDHINAGAR Warehouse","In Transit","747"
"VASCO","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481055013235","1","GANDHINAGAR Warehouse","In Transit","1849"
"VADUJ","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481055005611","1","GANDHINAGAR Warehouse","In Transit","1849"
"LATUR 2","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481054221136","1","GANDHINAGAR Warehouse","In Transit","1849"
"PHALTAN 1","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481054993353","1","GANDHINAGAR Warehouse","In Transit","1849"
"PONDA","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481054867599","1","GANDHINAGAR Warehouse","In Transit","1849"
"PANAJI","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481054839911","1","GANDHINAGAR Warehouse","In Transit","1849"
"JAYSINGPUR","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481054931619","1","GANDHINAGAR Warehouse","In Transit","1849"
"ICHALKARANJI 3","Mobiles","REDMI","REDMI Note 10 6GB  128GB  Aqua Green","'865481055043216","1","GANDHINAGAR Warehouse","In Transit","1849"
"PETH VADGAON","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054684912","1","GANDHINAGAR Warehouse","In Transit","1398"
"PETH VADGAON","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054684557","1","GANDHINAGAR Warehouse","In Transit","1398"
"PETH VADGAON","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054683872","1","GANDHINAGAR Warehouse","In Transit","1398"
"MIRAJKAR TIKATI","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054682395","1","GANDHINAGAR Warehouse","In Transit","1398"
"MIRAJKAR TIKATI","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054683138","1","GANDHINAGAR Warehouse","In Transit","1398"
"SHAHUPURI","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054681751","1","GANDHINAGAR Warehouse","In Transit","1398"
"SHAHUPURI","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326054676058","1","GANDHINAGAR Warehouse","In Transit","1398"
"CHIPLUN 3","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059809710","1","GANDHINAGAR Warehouse","In Transit","1399"
"CHIPLUN 3","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059808993","1","GANDHINAGAR Warehouse","In Transit","1399"
"CHIPLUN 3","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059808530","1","GANDHINAGAR Warehouse","In Transit","1399"
"MIRAJ 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059809397","1","GANDHINAGAR Warehouse","In Transit","1399"
"J M ROAD","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059788831","1","GANDHINAGAR Warehouse","In Transit","1399"
"J M ROAD","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059788534","1","GANDHINAGAR Warehouse","In Transit","1399"
"HADAPSAR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059788732","1","GANDHINAGAR Warehouse","In Transit","1399"
"SANGOLA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059785217","1","GANDHINAGAR Warehouse","In Transit","1399"
"SANGOLA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059684451","1","GANDHINAGAR Warehouse","In Transit","1399"
"SANGLI 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059683479","1","GANDHINAGAR Warehouse","In Transit","1399"
"PALUS","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059684634","1","GANDHINAGAR Warehouse","In Transit","1399"
"TASGAON 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059683230","1","GANDHINAGAR Warehouse","In Transit","1399"
"PALUS","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059683735","1","GANDHINAGAR Warehouse","In Transit","1399"
"SANGLI 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059683099","1","GANDHINAGAR Warehouse","In Transit","1399"
"TULJAPUR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059684170","1","GANDHINAGAR Warehouse","In Transit","1399"
"KAGAL","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059684014","1","GANDHINAGAR Warehouse","In Transit","1399"
"TULJAPUR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'864948059682752","1","GANDHINAGAR Warehouse","In Transit","1399"
"SANGOLA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588050672150","1","GANDHINAGAR Warehouse","In Transit","1673"
"SANGOLA","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588050686051","1","GANDHINAGAR Warehouse","In Transit","1673"
